sessionNaturalKey,sessionKey,requestedDateKey,requestedTimeKey,startDateKey,startTimeKey,endDateKey,endTimeKey,tutorKey,studentKey,courseKey,type,status,didAttend,cancellationReason,topic,professor,location,duration
5d84f836c5547012f4de0fa9,596,20190920,1603,20190922,1400,20190922,1500,54,485,434,private,attended,TRUE,,chapter 4,samadi,,60
5d84f9b2e87a9f0fdc511302,597,20190920,1609,20190920,1600,20190920,1700,48,637,,private,attended,TRUE,,Kudos account+fye,,,60
5d84fbb3c5547012f4de0fac,598,20190920,1617,20190920,1200,20190920,1300,3,406,,private,attended,TRUE,,personal issue,,,60
5d84fc6ac5547012f4de0fad,599,20190920,1620,20190921,1200,20190921,1300,16,638,,private,attended,TRUE,,Recap + kudos,,,60
5d84fff7e87a9f0fdc511304,600,20190920,1636,20190921,1100,20190921,1200,51,421,320,private,attended,TRUE,,chapter 1 presenting graphs in exceel ,Ahlam Fakhar,,60
5d85040de87a9f0fdc51130b,601,20190920,1653,20190921,900,20190921,1000,55,583,204,private,attended,TRUE,,Chapter 1 and 2,harit Satt,,60
5d8507e1c5547012f4de0fae,602,20190920,1709,20190923,900,20190923,1000,47,133,216,private,attended,TRUE,,Foundations of Engineering Economy/Exercises,Dr. Ilham Kissani,,60
5d85080ae87a9f0fdc51130c,603,20190920,1710,20190921,1200,20190921,1300,54,583,208,private,attended,TRUE,,Chapter 1 and 2,Andrew Coleman,,60
5d8513b9c5547012f4de0faf,604,20190920,1800,20190922,900,20190922,1000,67,478,,private,canceled,FALSE,,Degree Plan,,,60
5d851723c5547012f4de0fb0,605,20190920,1814,20190923,800,20190923,900,8,636,203,private,attended,TRUE,,chapter 1.2.3,sallem koubida,,60
5d851f05c5547012f4de0fb1,606,20190920,1848,20190921,1600,20190921,1700,34,228,467,private,attended,TRUE,,chapter 2,khaldoun asmaa,,60
5d852397c5547012f4de0fb2,607,20190920,1908,20190923,1400,20190923,1600,39,473,,private,attended,TRUE,,New mentee aliyu,,,120
5d852f63e87a9f0fdc51131a,608,20190920,1958,20190921,1400,20190921,1500,16,40,,private,canceled,FALSE,,Secret meeting ,,,60
5d853007c5547012f4de0fb3,609,20190920,2001,20190920,1400,20190920,1500,16,40,,private,attended,TRUE,,Degree Plan,,,60
5d85572bc5547012f4de0fb7,610,20190920,2248,20190923,1700,20190923,1800,16,207,,private group,canceled,FALSE,,Degree plan,,,60
5d857111c5547012f4de0fb8,611,20190921,38,20190925,1530,20190925,1630,11,171,333,private,attended,TRUE,,Hypothesis testing,Andrew Coleman,,60
5d858c16e87a9f0fdc51131f,612,20190921,233,20190923,1000,20190923,1100,47,113,219,private,attended,TRUE,,Concept Of Stress,Anas Bentamy,,60
5d85d802c5547012f4de0fb9,613,20190921,757,20190922,1200,20190922,1300,34,436,467,private,attended,TRUE,,Motion in a straight line,Asmae Khaldoun,,60
5d85f225c5547012f4de1000,614,20190921,949,20190921,1100,20190921,1200,16,208,,private,attended,TRUE,,Misc + Flowcharts,,,60
5d85f43be87a9f0fdc511322,615,20190921,958,20190921,1000,20190921,1100,55,583,204,private,attended,TRUE,,Chapter 2,,,60
5d85f8a2e87a9f0fdc511344,616,20190921,1017,20190921,1030,20190921,1130,48,543,,private,attended,TRUE,,issue to login to auiportal+goprint+writing center booking,,,60
5d85fe54c5547012f4de1001,617,20190921,1041,20190924,1800,20190924,1900,46,543,,private,attended,TRUE,,grammar and vocabulary in a paragraph LC student,none,,60
5d85fed3c5547012f4de1002,618,20190921,1043,20190925,1600,20190925,1700,16,169,,private,attended,TRUE,,Degree plan 2,,,60
5d86043ae87a9f0fdc511345,619,20190921,1106,20190922,1300,20190922,1400,49,583,208,private,attended,TRUE,,Chapter 1,Andrew,,60
5d860618f8a1b30e0045c116,620,20190921,1114,20190921,1100,20190921,1200,40,351,,private,attended,TRUE,,kudos,,,60
5d860715f8a1b30e0045c118,621,20190921,1118,20190924,800,20190924,830,30,349,,private,attended,TRUE,,Kudos,,,30
5d860790c5547012f4de100f,622,20190921,1120,20190923,1100,20190923,1200,2,464,6,private,attended,TRUE,,Statement of Cash Flows,Dr.Satt,,60
5d860af5c5547012f4de1010,623,20190921,1135,20190923,1200,20190923,1300,16,59,,private,canceled,FALSE,,Degree planning ,,,60
5d860c5df8a1b30e0045c119,624,20190921,1141,20190923,1100,20190923,1200,23,301,1,private,attended,TRUE,,chap 1,Dr. Hammoud,,60
5d860cc8f8a1b30e0045c11a,625,20190921,1143,20190922,1200,20190922,1300,51,184,434,private,attended,TRUE,,Continuity,Nabnil Rhiati,,60
5d8615d1c5547012f4de1015,626,20190921,1221,20190927,1030,20190927,1100,30,154,,private,attended,TRUE,,kudos,,,30
5d8616c8f8a1b30e0045c11b,627,20190921,1225,20190925,1300,20190925,1400,7,241,440,private,attended,TRUE,,Chapter 3,Fouad chaatit,,60
5d861952c5547012f4de1016,628,20190921,1236,20190921,1400,20190921,1500,57,275,,private group,attended,TRUE,,CLE + Kudos (ALS Room 8),,,60
5d86198ac5547012f4de1017,629,20190921,1237,20190921,1500,20190921,1600,57,430,,private,attended,TRUE,,CLE + Kudos (ALS Room 8),,,60
5d861e4dc5547012f4de1018,630,20190921,1257,20190922,1500,20190922,1600,51,461,434,private,attended,TRUE,,Limits ,Veronique Lierde,,60
5d862100f8a1b30e0045c120,631,20190921,1309,20190921,1400,20190921,1500,16,40,,private,attended,TRUE,,Degree Plan,,,60
5d8622cec5547012f4de1019,632,20190921,1317,20190923,1000,20190923,1100,15,205,216,private,canceled,FALSE,,Chapter 1 and 2,Ilhame Kissani,,60
5d862302c5547012f4de101a,633,20190921,1317,20190924,1730,20190924,1830,15,205,215,private,attended,TRUE,,Chapter 2,Anas Bentamy,,60
5d86249cc5547012f4de101b,634,20190921,1324,20190922,1300,20190922,1400,34,159,214,private,attended,TRUE,,excel,Rachid lghoul,,60
5d8626fbc5547012f4de101e,635,20190921,1334,20190922,1500,20190922,1600,2,640,208,private,attended,TRUE,,chapter 5,DR Baijou,,60
5d862a9cc5547012f4de101f,636,20190921,1350,20190921,1200,20190921,1300,47,187,28,private,attended,TRUE,,-,,,60
5d862ab7c5547012f4de1020,637,20190921,1350,20190921,1300,20190921,1400,47,187,28,private,attended,TRUE,,-,,,60
5d862ac4f8a1b30e0045c121,638,20190921,1351,20190921,1400,20190921,1500,55,582,204,private,attended,TRUE,,Chapter 1 and 2,,,60
5d8632f2f8a1b30e0045c122,639,20190921,1425,20190922,1400,20190922,1500,34,413,165,private,attended,TRUE,,programming lab,,,60
5d8638ecf8a1b30e0045c124,640,20190921,1451,20190921,1400,20190921,1500,50,439,165,private,attended,TRUE,,Chapters 1 & 2,,,60
5d863b7cc5547012f4de1021,641,20190921,1502,20190923,1800,20190923,1900,5,311,165,private,attended,TRUE,,flowcharts in programing,hanna talei,,60
5d863c04f8a1b30e0045c125,642,20190921,1504,20190924,1830,20190924,1930,15,140,473,private,attended,TRUE,,cHAP 15 - 16,darmahoui,,60
5d863e7ef8a1b30e0045c126,643,20190921,1515,20190923,1700,20190923,1800,13,627,434,private,attended,TRUE,,Radioactive decay and Calculus (Limits and Continuity),Veronique Van Lierde,,60
5d8641fcf8a1b30e0045c128,644,20190921,1530,20190922,1300,20190922,1400,2,302,208,private,attended,TRUE,,ya ,Baijou,,60
5d86422cf8a1b30e0045c129,645,20190921,1530,20190922,1400,20190922,1500,2,302,6,private,attended,TRUE,,Cash-flow ,Tahri ,,60
5d8650fbc5547012f4de102c,646,20190921,1634,20190923,1600,20190923,1700,8,527,203,private,attended,TRUE,,Chapter 1: 3 key economic ideas ,Koubida sallem ,,60
5d86597ec5547012f4de1033,647,20190921,1710,20190922,1500,20190922,1600,50,280,444,private,attended,TRUE,,Assignement,A.Boukili,,60
5d8659a0f8a1b30e0045c12a,648,20190921,1710,20190925,1000,20190925,1100,15,420,215,private,attended,TRUE,,chap 2,bentamie,,60
5d86750ac5547012f4de106e,649,20190921,1907,20190922,1500,20190922,1600,52,642,165,private,attended,TRUE,,algorithms,Hanaa Talei,,60
5d867670c5547012f4de106f,650,20190921,1913,20190922,1300,20190922,1400,51,421,204,private,attended,TRUE,,Chapter 1 and 2,harit Satt,,60
5d8677a9c5547012f4de1072,651,20190921,1919,20190922,1400,20190922,1500,50,400,389,private,attended,TRUE,,e__  _,Dr. Sahili Meriem,,60
5d8678dec5547012f4de1073,652,20190921,1924,20190922,1100,20190922,1200,5,644,165,private,canceled,FALSE,,Output Input,Hanae Talei,,60
5d867a99e87a9f0fdc51134e,653,20190921,1931,20190923,1900,20190923,2000,7,284,440,private group,attended,TRUE,,Chapter 1 & 2 ,Haskouri Saleh,,60
5d868141e87a9f0fdc51134f,654,20190921,2000,20190923,1200,20190923,1300,13,644,165,private,canceled,FALSE,,Ouput Input Loops ...,Hanae Talei,,60
5d8682a0e87a9f0fdc511350,655,20190921,2005,20190924,1900,20190924,2000,13,644,165,private,attended,TRUE,,Loops Output Hardware ...,Hanae Talei,,60
5d8682e4e87a9f0fdc511351,656,20190921,2007,20190923,1130,20190923,1230,6,421,320,private,attended,TRUE,,chapter 2 presenting tables and graphs in Exceel,Ahlam Fakhar,,60
5d8685d7e87a9f0fdc511352,657,20190921,2019,20190927,1400,20190927,1430,30,66,,private,attended,TRUE,,-,,,30
5d868967e87a9f0fdc511353,658,20190921,2034,20190923,1900,20190923,2000,13,644,165,private,attended,TRUE,,Output Input ...,Hanae Talei,,60
5d868a66f8a1b30e0045c12b,659,20190921,2039,20190925,1800,20190925,1900,52,644,165,private,canceled,FALSE,,Output Input Loops ...,Hanae Talei,,60
5d868aabf8a1b30e0045c12c,660,20190921,2040,20190921,1600,20190921,1700,29,504,,private,attended,TRUE,,Review a paper,,,60
5d868ae5e87a9f0fdc511354,661,20190921,2041,20190926,1200,20190926,1300,13,644,165,private,canceled,FALSE,,Loops Decision...,Hanae Talei,,60
5d868b56e87a9f0fdc511355,662,20190921,2043,20190927,1100,20190927,1200,18,644,165,private,canceled,FALSE,,Output Input Loops Decisions Raptor ,Hanae Talei,,60
5d868dc4e87a9f0fdc511356,663,20190921,2053,20190923,1100,20190923,1200,40,644,,private,attended,TRUE,,Degree Plan,,,60
5d869bf8f8a1b30e0045c147,664,20190921,2154,20190925,1000,20190925,1100,21,344,,private,attended,TRUE,,Degree planning,,,60
5d86a058e87a9f0fdc511362,665,20190921,2212,20190923,1730,20190923,1900,21,180,,private,attended,TRUE,,Degree plan,,,90
5d86a2cee87a9f0fdc511376,666,20190921,2223,20190925,1100,20190925,1200,1,101,,private,attended,TRUE,,degree plan,Degree plan,,60
5d86ac03e87a9f0fdc51138d,667,20190922,2,20190922,1330,20190922,1430,1,87,,private,attended,TRUE,,Degree Plan,,,60
5d86add4e87a9f0fdc51138e,668,20190922,10,20190925,1000,20190925,1055,9,434,,private,attended,TRUE,,degree plan ,degree plan ,,55
5d86aed3c5547012f4de1076,669,20190922,14,20190925,1700,20190925,1800,26,434,1,private,attended,TRUE,,chapter 1,sat hart,,60
5d86afe1e87a9f0fdc51138f,670,20190922,18,20190926,1700,20190926,1800,26,434,208,private,attended,TRUE,,chapter 2,coleman ,,60
5d86c856c5547012f4de107c,671,20190922,103,20190923,1900,20190923,2000,2,261,208,private,attended,TRUE,,Eco,Baijou,,60
5d86e083e87a9f0fdc511395,672,20190922,246,20190925,1730,20190925,1830,21,163,,private,attended,TRUE,,Degree plan,,,60
5d873639e87a9f0fdc5113a2,673,20190922,852,20190922,1400,20190922,1500,52,592,,private,attended,TRUE,,Precalculus review,,,60
5d87485cc5547012f4de1085,674,20190922,1009,20190924,1900,20190924,2000,56,173,,private group,attended,TRUE,,Any topic,,,60
5d8748d8e87a9f0fdc5113a3,675,20190922,1011,20190924,1600,20190924,1700,26,251,6,private,attended,TRUE,,managerial accounting and cost concepts,Anass Tahri,,60
5d87530ee87a9f0fdc5113ae,676,20190922,1055,20190923,1900,20190923,2000,51,649,204,private,attended,TRUE,,Quiz 1,H. Satt,,60
5d8762ca76be691438ab2dbc,677,20190922,1202,20190924,2000,20190924,2100,16,59,,private,attended,TRUE,,Degree planning ,,,60
5d8769b876be691438ab2dc8,678,20190922,1231,20190923,1400,20190923,1500,16,307,,private,attended,TRUE,,unknown,.,,60
5d876fde76be691438ab2dc9,679,20190922,1258,20190923,1700,20190923,1800,5,120,165,private,attended,TRUE,,Flowcharts-Raptor,Hanaa Talei,,60
5d877ae576be691438ab2dd6,680,20190922,1345,20190923,1000,20190923,1100,15,588,447,private,attended,TRUE,,11.6,Van Lierde,,60
5d877c35f8a1b30e0045c148,681,20190922,1350,20190927,1600,20190927,1730,21,385,,private,canceled,FALSE,,degree plan,"FYE, Omar Bougamza",,90
5d8784a5f8a1b30e0045c149,682,20190922,1426,20190923,1200,20190923,1300,55,650,434,private,attended,TRUE,,exponential and logarithmic functions ,sedki samadi,,60
5d87894bf8a1b30e0045c14a,683,20190922,1446,20190922,1700,20190922,1800,28,557,,private,attended,TRUE,,Campus tour + CLE and WC,,,60
5d878aab76be691438ab2de4,684,20190922,1452,20190925,1800,20190925,2000,25,549,,private group,attended,TRUE,,Academic Campus Tour/ Set up ITS Accounts ,,,120
5d878ae276be691438ab2de5,685,20190922,1453,20190926,1800,20190926,2000,25,549,,private group,canceled,FALSE,,Jenzabar Workshop/ Professors.,,,120
5d878b11f8a1b30e0045c14b,686,20190922,1454,20190925,2000,20190925,2100,25,573,,private group,attended,TRUE,,Extra Curricular Activities,,,60
5d878b5176be691438ab2de6,687,20190922,1455,20190926,2000,20190926,2100,25,602,,private group,canceled,FALSE,,Extra-curricular Activities ,,,60
5d878d16f8a1b30e0045c14c,688,20190922,1502,20190923,1600,20190923,1700,50,165,440,private,canceled,FALSE,,application of differentiation,chattit,,60
5d878d48f8a1b30e0045c14d,689,20190922,1503,20190924,1000,20190924,1100,47,165,440,private,attended,TRUE,,application of differentiation,chattit,,60
5d878e4f76be691438ab2de8,690,20190922,1507,20190927,1730,20190927,1900,21,165,,private,canceled,FALSE,,degree plan,,,90
5d87910776be691438ab2de9,691,20190922,1519,20190922,1500,20190922,1530,34,413,165,private,attended,TRUE,,Flowcharts,,,30
5d879190f8a1b30e0045c14e,692,20190922,1521,20190922,1600,20190922,1800,62,635,,private,attended,TRUE,,Focused Campus Tour & Email professors & Tickets (Room LR 9),,,120
5d8791fcf8a1b30e0045c14f,693,20190922,1523,20190922,1900,20190922,2000,62,393,,private,attended,TRUE,,KUDOS,,,60
5d87955e76be691438ab2dea,694,20190922,1538,20190923,1600,20190923,1700,26,640,208,private,attended,TRUE,,chapter 7 inflation,Dr bijou,,60
5d879917f8a1b30e0045c150,695,20190922,1553,20190923,1100,20190923,1200,33,632,6,private,attended,TRUE,,accounting ,Tahri ,,60
5d879c6ff8a1b30e0045c151,696,20190922,1608,20190923,1330,20190923,1430,18,258,174,private,canceled,FALSE,,CRC Cards,Mourir,,60
5d87a466f8a1b30e0045c152,697,20190922,1642,20190925,1700,20190925,1800,6,597,286,private,canceled,FALSE,,Annuities- perpetuities,Alaoui Hamidi,,60
5d87a5c0f8a1b30e0045c159,698,20190922,1648,20190922,1700,20190922,1800,62,428,,private,attended,TRUE,,KUDOS (Room LR9),,,60
5d87abb2e87a9f0fdc5113af,699,20190922,1713,20190923,1500,20190923,1600,23,151,1,private group,attended,TRUE,,chapter2,SAT,,60
5d87ae06e87a9f0fdc5113b2,700,20190922,1723,20190923,1600,20190923,1700,23,651,1,private group,attended,TRUE,,Chapter2,Sat,,60
5d87b10ee87a9f0fdc5113b3,701,20190922,1736,20190924,1000,20190924,1100,8,636,203,private,attended,TRUE,,chapter 123,koubida salem,,60
5d87b3c3e87a9f0fdc5113b4,702,20190922,1747,20190923,1400,20190923,1500,55,632,67,private,attended,TRUE,,atoms ,Sendid ,,60
5d87b58376be691438ab2deb,703,20190922,1755,20190924,830,20190924,900,30,595,,private group,attended,TRUE,,Topic,,,30
5d87b5e276be691438ab2dec,704,20190922,1756,20190924,1300,20190924,1400,51,184,434,private,attended,TRUE,,Maths for business,Nabil Rhiati,,60
5d87b8e9e87a9f0fdc5113b7,705,20190922,1809,20190924,1700,20190924,1800,7,652,440,private,canceled,FALSE,,review on chapter1,Saleh Haskouri,,60
5d87c2b9e87a9f0fdc5113bb,706,20190922,1851,20190927,1000,20190927,1030,30,450,,private,attended,TRUE,,Kudos ,,,30
5d87d160e87a9f0fdc5113cb,707,20190922,1954,20190923,1000,20190923,1100,45,114,6,private,attended,TRUE,,Cash flow statement,Satt,,60
5d87d1dae87a9f0fdc5113cc,708,20190922,1956,20190923,1500,20190923,1600,55,164,67,private,attended,TRUE,,atoms,sendid,,60
5d87d74976be691438ab2ded,709,20190922,2019,20190924,1200,20190924,1300,32,653,,private,attended,TRUE,,Memoir,Festa Monica,,60
5d87dc72e87a9f0fdc5113d3,710,20190922,2041,20190923,1100,20190923,1200,59,404,,private,attended,TRUE,,Personal issue-NOVA,,,60
5d87dd3c76be691438ab2df0,711,20190922,2044,20190923,1600,20190923,1700,24,655,,private,attended,TRUE,,Degree Plan,,,60
5d87dff8e87a9f0fdc5113d4,712,20190922,2056,20190924,1800,20190924,1900,45,643,204,private,attended,TRUE,,chapter 1 and 2 /preparing for a quiz/,satt harit ,,60
5d87e53076be691438ab2df1,713,20190922,2118,20190923,1100,20190923,1200,10,312,,private,attended,TRUE,,How to use KUDOS+advice on student involvement,,,60
5d87e7b9f8a1b30e0045c168,714,20190922,2129,20190925,1200,20190925,1300,52,234,172,private,attended,TRUE,,FILES,Falah,,60
5d87edc376be691438ab2df2,715,20190922,2155,20190924,1800,20190924,1900,7,313,440,private,attended,TRUE,,Related rates,,,60
5d87f3aa76be691438ab2df3,716,20190922,2220,20190927,1100,20190927,1200,20,167,1,private group,attended,TRUE,,Chapter 1,Hammoud Rhizlane,,60
5d87fc43f8a1b30e0045c169,717,20190922,2257,20190923,1300,20190923,1400,60,561,,private,attended,TRUE,,Degree Plan,,,60
5d88030ff8a1b30e0045c16f,718,20190923,26,20190924,1400,20190924,1500,13,650,434,private,attended,TRUE,,exponential and logarithmic functions,sedki samadi,,60
5d8809dd76be691438ab2df4,719,20190923,55,20190927,1500,20190927,1600,29,549,,private,attended,TRUE,,English Compositin Essay,Nancy Hottel Burkhart,,60
5d880bc176be691438ab2df5,720,20190923,3,20190925,900,20190925,1000,4,12,174,private,attended,TRUE,,Reviewing CRC cards ,Mourhir,,60
5d880fcd76be691438ab2df6,721,20190923,20,20190924,1100,20190924,1200,55,452,268,private,canceled,FALSE,,chapter 1 2 and 3,Lahcen Ghechi,,60
5d88136576be691438ab2df7,722,20190923,35,20190924,930,20190924,1030,18,236,174,private,attended,TRUE,,Crc cards,Asmaa mourhir,,60
5d883403de2e9c0020b91ab1,723,20190923,254,20190925,1800,20190925,1900,7,558,165,private,canceled,FALSE,,c programming,iraqi,,60
5d88359dde2e9c0020b91ab2,724,20190923,301,20190926,1600,20190926,1700,43,558,225,private,attended,TRUE,,chapter 2,khaalayoune,,60
5d88374bde2e9c0020b91ab3,725,20190923,308,20190925,1600,20190925,1700,6,558,286,private,attended,TRUE,,bond valuation,agenaou,,60
5d8871b9de2e9c0020b91ab4,726,20190923,718,20190927,1700,20190927,1800,32,571,,private,attended,TRUE,,essay about the person that I respect the most,Nancy G. Hottel-Burkhar,,60
5d887905de2e9c0020b91ab5,727,20190923,749,20190924,1000,20190924,1100,27,436,467,private,attended,TRUE,,Free Fall exercice,Asmae Khaldoune,,60
5d887c3db332c10edc8e39ba,728,20190923,803,20190925,1600,20190925,1800,33,468,434,private group,confirmed,FALSE,,Limits and logarithmic ,Haskouri ,,120
5d887e46de2e9c0020b91ab6,729,20190923,811,20190923,900,20190923,1000,67,339,,private,attended,TRUE,,Part time jobs and opportunities ,,,60
5d887eafb332c10edc8e39bb,730,20190923,813,20190924,1300,20190924,1400,13,343,434,private,attended,TRUE,,Derivatives ,Rhiati,,60
5d888be4de2e9c0020b91ab7,731,20190923,909,20190924,1500,20190924,1600,8,636,203,private,attended,TRUE,,Chapter 2,,,60
5d8892a2de2e9c0020b91ab8,732,20190923,938,20190926,1100,20190926,1200,27,339,307,private,attended,TRUE,,Preparation ,My mentor sent me,,60
5d889538de2e9c0020b91ab9,733,20190923,949,20190924,830,20190924,930,18,,174,preptime,attended,FALSE,,CRC cards / Object oriented principles,,,60
5d88975fde2e9c0020b91aba,734,20190923,958,20190923,1000,20190923,1100,64,463,,private group,attended,TRUE,,CIP+ Midterm formats+ dates ,,,60
5d889764b332c10edc8e39bc,735,20190923,959,20190926,1400,20190926,1500,32,658,,private,attended,TRUE,,ENG 1,Achibat ,,60
5d8897ccb332c10edc8e39bf,736,20190923,1000,20190925,1000,20190925,1100,8,658,214,private,attended,TRUE,,Excel and mathlab ,Ghoul ,,60
5d8897feb332c10edc8e39c0,737,20190923,1001,20190924,1100,20190924,1200,35,659,,private,canceled,FALSE,,Degrթ plan,F,,60
5d8898eade2e9c0020b91abb,738,20190923,1005,20190924,1200,20190924,1300,20,229,1,private,attended,TRUE,,accounting chapter 2,satt harit,,60
5d889927b332c10edc8e39c1,739,20190923,1006,20190925,1600,20190925,1700,20,229,1,private,attended,TRUE,,accounting chapter 2,satt harit,,60
5d889982de2e9c0020b91abd,740,20190923,1008,20190924,1900,20190924,2000,2,626,6,private,attended,TRUE,,Cash Flows,Satt Harit,,60
5d889cc0b332c10edc8e39c6,741,20190923,1021,20190924,2000,20190924,2100,54,485,434,private,attended,TRUE,,Chapter 4,Samadi,,60
5d889cc0b332c10edc8e39c7,742,20190923,1021,20190925,1500,20190925,1600,52,229,119,private,canceled,FALSE,,public speaking ,mortaji,,60
5d88a35ade2e9c0020b91b29,743,20190923,1050,20190924,1700,20190924,1800,7,652,440,private,attended,TRUE,,Review on chapter 1(differential calculus),Saleh haskouri,,60
5d88a3c0b332c10edc8e39c8,744,20190923,1051,20190923,1100,20190923,1200,64,387,,private,attended,TRUE,,"CIP+ Midterms dates, formats, and other tricks ",,,60
5d88a663de2e9c0020b91b2b,745,20190923,1102,20190923,1100,20190923,1200,1,586,,private,attended,TRUE,,Extra-curricular Activities,,,60
5d88a6ebb332c10edc8e39cb,746,20190923,1105,20190923,1330,20190923,1430,1,184,,private,attended,TRUE,,Extra-curricular Activities,,,60
5d88a712de2e9c0020b91b2c,747,20190923,1105,20190923,1500,20190923,1600,1,95,,private,attended,TRUE,,Extra-curricular Activities,,,60
5d88a72eb332c10edc8e39cc,748,20190923,1106,20190923,1600,20190923,1700,1,156,,private,attended,TRUE,,Extra-curricular Activities,,,60
5d88a822de2e9c0020b91b2d,749,20190923,1110,20190925,900,20190925,1000,60,660,,private,canceled,FALSE,,Degree Plan,Fitrdaouss Hadri,,60
5d88a89bb332c10edc8e39cd,750,20190923,1112,20190923,1100,20190923,1200,60,660,,private,attended,TRUE,,Degree Plan and Kudos,,,60
5d88a983de2e9c0020b91b2e,751,20190923,1116,20190926,1800,20190926,1900,55,312,389,private,attended,TRUE,,Paper review ,Abdellah Chekayri,,60
5d88aaf3de2e9c0020b91b2f,752,20190923,1122,20190924,1200,20190924,1300,13,417,165,private group,attended,TRUE,,Creating a flaw chart,Ms Hanae Talei,,60
5d88adaede2e9c0020b91b30,753,20190923,1134,20190923,1000,20190923,1100,31,179,,private,attended,TRUE,,CLE / Writing Center and Extra Curricular Activities ,,,60
5d88adeeb332c10edc8e39d0,754,20190923,1135,20190923,1100,20190923,1200,31,410,,private,attended,TRUE,,CLE / Writing Center and Extra Curricular Activities ,,,60
5d88ae10de2e9c0020b91b31,755,20190923,1135,20190923,1200,20190923,1300,31,409,,private,attended,TRUE,,CLE / Writing Center and Extra Curricular Activities ,,,60
5d88ae38de2e9c0020b91b32,756,20190923,1136,20190923,1300,20190923,1400,31,555,,private,attended,TRUE,,CLE / Writing Center and Extra Curricular Activities ,,,60
5d88ae5db332c10edc8e39d1,757,20190923,1137,20190924,1030,20190924,1130,31,395,,private,attended,TRUE,,CLE / Writing Center and Extra Curricular Activities ,,,60
5d88b115de2e9c0020b91b42,758,20190923,1148,20190925,1700,20190925,1800,52,72,440,private,attended,TRUE,,Chap 2,Rhiati,,60
5d88b27eb332c10edc8e39d4,759,20190923,1154,20190924,1430,20190924,1600,43,116,215,private,attended,TRUE,,Chapter 2 and 3,Pr. bentami,,90
5d88b299b332c10edc8e39d5,760,20190923,1155,20190924,1630,20190924,1730,50,661,389,private,attended,TRUE,,Arabic essay,Dr chekayri,,60
5d88b6b5b332c10edc8e39d8,761,20190923,1212,20190925,800,20190925,900,60,663,,private,canceled,FALSE,,Degree Plan,Fitrdaouss Hadri,,60
5d88b6c7b332c10edc8e39d9,762,20190923,1212,20190925,900,20190925,1000,26,93,208,private,attended,TRUE,,CPI chapter7,Ahmed Baijou,,60
5d88b832b332c10edc8e39da,763,20190923,1218,20190925,1800,20190925,1900,26,93,6,private,canceled,FALSE,,Chapter 1&2,Anas Tahri,,60
5d88b9c0de2e9c0020b91b47,764,20190923,1225,20190924,1600,20190924,1700,11,664,333,private,attended,TRUE,,"chapters 9, 10, 11, 12 Review",Mathew Leinhart,,60
5d88ba3eb332c10edc8e39db,765,20190923,1227,20190925,1900,20190925,2000,56,205,,private,canceled,FALSE,,Degree Plan,,,60
5d88bcc2b332c10edc8e39df,766,20190923,1238,20190923,1200,20190923,1300,60,663,,private,attended,TRUE,,Degree Plan and Kudos,,,60
5d88bdeade2e9c0020b91b48,767,20190923,1243,20190924,1500,20190924,1600,49,610,208,private group,attended,TRUE,,macro,Baijou,,60
5d88bf36de2e9c0020b91b49,768,20190923,1248,20190924,1500,20190924,1600,13,442,434,private,attended,TRUE,,Chapter 11.3 ,Nabil Rhiati,,60
5d88bff7b332c10edc8e39e0,769,20190923,1252,20190923,900,20190923,1000,40,277,,private,attended,TRUE,,kudos,,,60
5d88c061b332c10edc8e39e1,770,20190923,1253,20190923,1000,20190923,1100,40,396,,private,attended,TRUE,,kudos,,,60
5d88c3e7b332c10edc8e39eb,771,20190923,1308,20190925,900,20190925,1000,60,561,,private,canceled,FALSE,,Degree Plan,,,60
5d88c47eb332c10edc8e39ec,772,20190923,1311,20190925,1500,20190925,1600,6,,286,preptime,canceled,FALSE,,Annuities perpetuities bonds valuation ,,,60
5d88c96bde2e9c0020b91b4d,773,20190923,1332,20190923,1400,20190923,1500,14,473,,private,attended,TRUE,,First meeting for late mentee,,,60
5d88cad0de2e9c0020b91b59,774,20190923,1338,20190925,1900,20190925,2000,52,284,165,private group,attended,TRUE,,Raptor + flowcharts,,,60
5d88cb51b332c10edc8e3a07,775,20190923,1340,20190927,1430,20190927,1500,30,386,,private,attended,TRUE,,O,,,30
5d88cca3de2e9c0020b91b78,776,20190923,1346,20190924,1600,20190924,1700,43,363,440,private,attended,TRUE,,calculus 1 chapter 2,Fouad Chaatit,,60
5d88cdf0de2e9c0020b91b7a,777,20190923,1351,20190923,2000,20190923,2100,67,53,,private,attended,TRUE,,Extra curricular activities and cip +midterms,,,60
5d88d423de2e9c0020b91b7b,778,20190923,1418,20190924,1600,20190924,1700,4,,174,preptime,attended,FALSE,,Prep for group tutoring,,,60
5d88d743de2e9c0020b91b7d,779,20190923,1431,20190923,1500,20190923,1600,64,497,,private,attended,TRUE,,"CIP+ Midterm dates, formats and other tricks ",,,60
5d88d773b332c10edc8e3a08,780,20190923,1432,20190923,1600,20190923,1700,64,26,,private,canceled,FALSE,,"CIP+ midterm dates, formats, and other tricks ",,,60
5d88d9d9de2e9c0020b91b82,781,20190923,1442,20190924,2000,20190924,2100,46,430,,private,canceled,FALSE,,Writing about a story that affected you in the past,Amkhmakh Naceur,,60
