sessionNaturalKey,sessionKey,requestedDateKey,requestedTimeKey,startDateKey,startTimeKey,endDateKey,endTimeKey,tutorKey,studentKey,courseKey,type,status,didAttend,cancellationReason,topic,professor,location,duration
5d8f24b117d58914c8dd1887,1227,9/28/19,9:15,9/28/19,14:00,9/28/19,16:00,75245,79776,MTRSBA,private,attended,true,,degree plan ( library conversation rooms),,ALS 01 Lib,60
5d8f24e2726dcc11382f5bfd,1228,9/28/19,9:16,9/28/19,15:00,9/28/19,17:00,75245,83691,MTRSBA,private,attended,true,,degree plan ( library conversation rooms),,ALS 01 Lib,60
5d8f253617d58914c8dd1888,1229,9/28/19,9:17,9/28/19,16:00,9/28/19,18:00,75245,79831,MTRSBA,private,attended,true,,degree plan ( library conversation rooms),,ALS 01 Lib,60
5d8f275f726dcc11382f5bfe,1230,9/28/19,9:26,9/30/19,18:00,9/30/19,20:00,76269,77974,Writing101,private,attended,true,,narrative essay,Monica Festa,CLE 101 Bldg 7,60
5d8f37a8726dcc11382f5bff,1231,9/28/19,10:36,9/29/19,9:00,9/29/19,11:00,76319,82105,MTH1011,private,attended,true,,Functions ,Nabil Rhiati,CLE 101 Bldg 7,60
5d8f3dbc726dcc11382f5c05,1232,9/28/19,11:02,9/30/19,8:00,9/30/19,10:00,75983,82200,CSC1401,private,attended,true,,Flowcharts,Hamid Harroud,CLE 101 Bldg 7,60
5d8f3f0e17d58914c8dd18bd,1233,9/28/19,11:07,9/29/19,15:00,9/29/19,17:00,75940,77322,GBU2301,private group,attended,true,,chapters 1/2/3/4,Matthew Lehnert,CLE 101 Bldg 7,60
5d8f468117d58914c8dd18be,1234,9/28/19,11:39,9/30/19,14:00,9/30/19,16:00,77073,80915,CSC1401,private,canceled,false,,Flowchart,Hanaa Talei,CLE 101 Bldg 7,60
5d8f472917d58914c8dd18bf,1235,9/28/19,11:42,9/30/19,16:00,9/30/19,18:00,74283,80915,MTH1311,private,attended,true,,Differentiation ,Saleh Haskouri,CLE 101 Bldg 7,60
5d8f47d7726dcc11382f5c0a,1236,9/28/19,11:45,9/30/19,19:00,9/30/19,21:00,76319,80680,MTH1311,private,attended,true,,2.6,Fouad Chaatit,CLE 101 Bldg 7,60
5d8f480e726dcc11382f5c0b,1237,9/28/19,11:46,10/2/19,17:00,10/2/19,19:00,75664,75492,ACC2301,private,attended,true,,CHAPTER 1,Harit Satt,CLE 101 Bldg 7,60
5d8f492b726dcc11382f5c0c,1238,9/28/19,11:51,9/30/19,18:00,9/30/19,20:00,76319,81381,MTH1311,private,attended,true,,2.6,Fouad Chaatit,CLE 101 Bldg 7,60
5d8f4e37726dcc11382f5c0d,1239,9/28/19,12:12,10/1/19,13:00,10/1/19,15:00,70206,80915,Writing101,private,canceled,false,,Draft,Nancy Hottel,WCenter 115 Bldg 7,60
5d8f4ec417d58914c8dd18c0,1240,9/28/19,12:15,9/30/19,10:00,9/30/19,12:00,73968,82105,CSC1300,private,attended,true,,System unit  and lab practice ,N/A,CLE 101 Bldg 7,60
5d8f5086726dcc11382f5c0e,1241,9/28/19,12:22,10/1/19,10:00,10/1/19,12:00,77325,82105,CSC1300,private,attended,true,,System unit secondary  storage  and lab practice ,N/A,CLE 101 Bldg 7,60
5d8f547d17d58914c8dd18c1,1242,9/28/19,12:39,9/30/19,16:30,9/30/19,18:30,73619,75664,GBU3311,private,attended,true,,"chap1,2,3",Martin Konou,CLE 101 Bldg 7,60
5d8f54b3726dcc11382f5c11,1243,9/28/19,12:40,10/1/19,16:00,10/1/19,18:00,73619,75664,GBU3311,private,canceled,false,,"chap1,2,3",Martin Konou,CLE 101 Bldg 7,60
5d8f5619726dcc11382f5c12,1244,9/28/19,12:46,10/3/19,10:00,10/3/19,12:00,76319,82200,MTH1311,private,attended,true,,3.4 ,Chattit ,CLE 101 Bldg 7,60
5d8f567a17d58914c8dd18c2,1245,9/28/19,12:47,10/4/19,16:00,10/4/19,18:00,76319,82200,MTH1311,private,attended,true,,Limits and infinity ,Chattit ,CLE 101 Bldg 7,60
5d8f5b3d726dcc11382f5c13,1246,9/28/19,13:08,9/28/19,10:30,9/28/19,13:00,75450,77808,GBU2301,private group,attended,true,,chap 2 graphics,,CLE 101 Bldg 7,90
5d8f6c1317d58914c8dd18cb,1247,9/28/19,14:20,9/28/19,14:00,9/28/19,16:00,75983,77008,CSC2303,private,attended,true,,CRC cards,,CLE 101 Bldg 7,60
5d8f6cd5726dcc11382f5c15,1248,9/28/19,14:23,9/30/19,8:00,9/30/19,11:00,70149,,MTH2301,preptime,attended,false,,Review session for the group tutoring,,CLE 101 Bldg 7,120
5d8f6ddd17d58914c8dd18cc,1249,9/28/19,14:27,9/28/19,15:00,9/28/19,17:00,73793,82594,MTRSSE,private group,attended,true,,Degree plan,,ALS 03 Lib,60
5d8f74454be5840dd444dc85,1250,9/28/19,14:55,9/30/19,12:00,9/30/19,14:00,77539,75987,ACC2302,private,attended,true,,chapter 14,Anas Tahri,CLE 101 Bldg 7,60
5d8f750a58a6710af8859763,1251,9/28/19,14:58,9/30/19,16:00,9/30/19,18:00,76557,75987,ECO2302,private,attended,true,,introduction to to economic fluctuations ,Andrew Coleman,CLE 101 Bldg 7,60
5d8f77474be5840dd444dc86,1252,9/28/19,15:07,9/28/19,15:00,9/28/19,17:00,77448,82601,MTRSSE,private,attended,true,,Kudos Workshop + Q&A,,ALS 08 Lib,60
5d8f7dbf4be5840dd444dc8c,1253,9/28/19,15:35,9/29/19,10:30,9/29/19,12:30,75450,78566,FIN3301,private,attended,true,,Time line of money ( ordinary annuity /Anuity due ,Imad Jabbouri,CLE 101 Bldg 7,60
5d8f7ec94be5840dd444dc8d,1254,9/28/19,15:39,10/2/19,11:00,10/2/19,13:00,70773,77581,EGR2301,private,attended,true,,chap 3,Anas Bentamy,CLE 101 Bldg 7,60
5d8f812858a6710af8859766,1255,9/28/19,15:50,9/30/19,11:00,9/30/19,13:00,76465,78187,ACC2301,private group,canceled,false,,HW Chapter 1/ Chapter 2,Rhizlane Hammoud,CLE 101 Bldg 7,60
5d8f821a4be5840dd444dc8e,1256,9/28/19,15:54,9/30/19,17:00,9/30/19,19:00,77325,78187,GBU2301,private group,attended,true,,Chapter 3,Ahlam Fakhar,CLE 101 Bldg 7,60
5d8f835c4be5840dd444dc93,1257,9/28/19,15:59,10/2/19,17:00,10/2/19,19:00,75450,78731,GBU2301,private group,attended,true,,numerical descriptive measure,Ahlam Fakhar,CLE 101 Bldg 7,60
5d8f84654be5840dd444dc94,1258,9/28/19,16:03,10/1/19,15:00,10/1/19,17:00,75450,77107,ACC2301,private,attended,true,,Chp 3,Harit Satt,CLE 101 Bldg 7,60
5d8f84b74be5840dd444dc95,1259,9/28/19,16:05,10/3/19,17:30,10/3/19,19:30,70149,78259,PHY1402,private,canceled,false,,Chapter II: Sound,Hassan Darhmaoui,CLE 101 Bldg 7,60
5d8f853158a6710af8859767,1260,9/28/19,16:07,10/3/19,18:30,10/3/19,20:30,70149,78259,MTH2301,private,canceled,false,,Chapter II: Sounds,Hassan Darhmaoui,CLE 101 Bldg 7,60
5d8f856058a6710af8859768,1261,9/28/19,16:08,10/4/19,16:00,10/4/19,18:00,70206,79945,Writing101,private,attended,true,,review a paper,N/A,WCenter 115 Bldg 7,60
5d8f8c0b4be5840dd444dca1,1262,9/28/19,16:36,10/4/19,15:00,10/4/19,17:00,76055,77266,CHE1400,private,canceled,false,,Chapter 3 ,Khalid Sendide,CLE 101 Bldg 7,60
5d8f961a4be5840dd444dca4,1263,9/28/19,17:19,9/29/19,13:00,9/29/19,15:00,69779,77862,ECO2302,private,attended,true,,potential GDP and the natural unemployment rate,Ahmed Baijou,CLE 101 Bldg 7,60
5d8f96ba4be5840dd444dca5,1264,9/28/19,17:22,9/30/19,10:00,9/30/19,12:00,76319,76453,CSC1401,private,attended,true,,Flowcharts and C,Hanaa Talei,CLE 101 Bldg 7,60
5d8f979c58a6710af8859769,1265,9/28/19,17:25,9/30/19,10:00,9/30/19,12:00,69916,79902,MTH1305,private,attended,true,,Differentiation,Nabil Rhiati,CLE 101 Bldg 7,60
5d8f98bb58a6710af885976c,1266,9/28/19,17:30,9/29/19,13:00,9/29/19,15:00,71649,80926,Writing101,private,canceled,false,,process essay about how to have a sucessful marriage,N/A,WCenter 115 Bldg 7,60
5d8f9a5a58a6710af885976e,1267,9/28/19,17:37,9/30/19,10:00,9/30/19,12:00,70149,78930,MTH1312,private,attended,true,,Chapter 7,Nabil Rhiati,CLE 101 Bldg 7,60
5d8f9b9558a6710af885976f,1268,9/28/19,17:42,9/29/19,15:00,9/29/19,17:00,69779,78930,ACC2301,private,attended,true,,Chapter 1,Rhizlane Hammoud,CLE 101 Bldg 7,60
5d8f9cbd58a6710af8859770,1269,9/28/19,17:47,10/2/19,18:00,10/2/19,20:00,75664,77322,ACC2301,private,attended,true,,chapters 1/2/3/4,Harit Satt,CLE 101 Bldg 7,60
5d8fa0c54be5840dd444dca6,1270,9/28/19,18:04,9/28/19,13:00,9/28/19,15:00,76528,77034,MTRSBA,private,attended,true,,experience,,ALS 01 Lib,60
5d8fae344be5840dd444dca9,1271,9/28/19,19:02,10/1/19,17:00,10/1/19,19:00,76319,78930,PHY1401,private group,attended,true,,Lab ,Pr. Ghoul,CLE 101 Bldg 7,60
5d8fba2b4be5840dd444dcac,1272,9/28/19,19:53,10/1/19,18:00,10/1/19,20:00,78530,76269,ECO2302,private,attended,true,,Keynsian and neoclassical,Andrew Coleman,CLE 101 Bldg 7,60
5d8fc07058a6710af885977a,1273,9/28/19,20:20,9/27/19,13:00,9/27/19,15:00,75601,81770,MTRSBA,private,attended,true,,Library website+ finding physical books (ALS ROOM 04),,Computer Lab Bldg 7,60
5d8fc7b04be5840dd444dcb0,1274,9/28/19,20:50,9/30/19,16:00,9/30/19,18:00,78356,82004,MTH1011,private,attended,true,,Some problem in math class,N/A,CLE 101 Bldg 7,60
5d8fd1b54be5840dd444dcb4,1275,9/28/19,21:33,9/30/19,17:30,9/30/19,19:30,73619,73171,FIN3302,private,attended,true,,Bond valuation ,Abderrahim Agnaou,CLE 101 Bldg 7,60
5d8fdcaa4be5840dd444dcb5,1276,9/28/19,22:20,9/30/19,18:00,9/30/19,20:00,77325,80147,CSC1300,private,attended,true,,Chapter5 and 7,Yousra Chtouki,CLE 101 Bldg 7,60
5d8fe7ab58a6710af885977b,1277,9/29/19,-1:07,9/29/19,11:00,9/29/19,13:00,74283,83112,CSC1401,private,attended,true,,Flowcharts ,,CLE 101 Bldg 7,60
5d907cba4be5840dd444dcb6,1278,9/29/19,9:43,10/2/19,13:00,10/2/19,15:00,76319,81923,MTH1011,private,attended,true,,function,Karim Achibat,CLE 101 Bldg 7,60
5d907e3a58a6710af885977c,1279,9/29/19,9:49,10/3/19,16:00,10/3/19,19:00,77073,81923,MTH1011,private,canceled,false,,function,Karim Achibat,CLE 101 Bldg 7,120
5d907ee358a6710af885977d,1280,9/29/19,9:52,10/4/19,13:00,10/4/19,15:00,76319,81923,MTH1011,private,attended,true,,function,Karim Achibat,CLE 101 Bldg 7,60
5d907f3a4be5840dd444dcb9,1281,9/29/19,9:54,10/5/19,13:00,10/5/19,15:00,76319,81923,MTH1011,private,canceled,false,,function,Karim Achibat,CLE 101 Bldg 7,60
5d907fa158a6710af885977e,1282,9/29/19,9:55,10/6/19,13:00,10/6/19,15:00,78356,81923,MTH1011,private,attended,true,,function,Karim Achibat,CLE 101 Bldg 7,60
5d90875a4be5840dd444dcbe,1283,9/29/19,10:28,9/29/19,16:00,9/29/19,18:00,75245,83024,MTRSBA,private,attended,true,,degree plan ,,ALS 01 Lib,60
5d908cb858a6710af885977f,1284,9/29/19,10:51,10/2/19,9:00,10/2/19,11:00,74222,67832,Writing101,private,confirmed,false,,internship report ,Abderrahim Agnaou,CLE 101 Bldg 7,60
5d9090be58a6710af8859780,1285,9/29/19,11:08,10/3/19,9:00,10/3/19,11:00,73110,80077,MTRSSE,private,attended,true,,kudos,N/A,ALS 04 Lib,60
5d9095b94be5840dd444dcc8,1286,9/29/19,11:30,10/2/19,17:00,10/2/19,20:00,77073,76453,MTH1311,private,attended,true,,Chap2,Nabil Rhiati,CLE 101 Bldg 7,120
5d90992a4be5840dd444dcc9,1287,9/29/19,11:44,10/1/19,16:00,10/1/19,18:00,70134,81643,MTRSSE,private,attended,true,,Degree Plan,,ALS 03 Lib,60
5d909b704be5840dd444dcca,1288,9/29/19,11:54,9/29/19,14:00,9/29/19,17:00,73430,81690,MTRSHSS,private,attended,true,,Clubs ,,ALS 09 Lib,120
5d90a51358a6710af8859781,1289,9/29/19,12:35,9/30/19,17:00,9/30/19,19:00,74283,83112,MTH1311,private,attended,true,,application of differentiation,N/A,CLE 101 Bldg 7,60
5d90a5bc58a6710af8859782,1290,9/29/19,12:38,9/30/19,18:00,9/30/19,20:00,74283,83112,CSC1401,private,attended,true,,languae c,Hanaa Talei,CLE 101 Bldg 7,60
5d90a6c458a6710af8859784,1291,9/29/19,12:42,10/1/19,18:00,10/1/19,20:00,76319,83112,MTH1311,private,attended,true,,application of differentiation,N/A,CLE 101 Bldg 7,60
5d90a7304be5840dd444dccb,1292,9/29/19,12:44,10/1/19,16:00,10/1/19,18:00,74283,83112,CSC1401,private,attended,true,,languae c,Hanaa Talei,CLE 101 Bldg 7,60
5d90a79b4be5840dd444dccc,1293,9/29/19,12:46,9/29/19,16:00,9/29/19,18:00,76803,80266,MTRSSE,private,attended,true,,degree plan,,Computer Lab Bldg 11,60
5d90b1ea4be5840dd444dccd,1294,9/29/19,13:30,9/29/19,17:00,9/29/19,19:00,75245,83120,MTRSBA,private,attended,true,,degree plan ,,ALS 01 Lib,60
5d90b3094be5840dd444dcce,1295,9/29/19,13:35,9/29/19,11:00,9/29/19,13:00,76528,81488,MTRSBA,private,attended,true,,degree plan,,Computer Lab Bldg 11,60
5d90b5e858a6710af8859785,1296,9/29/19,13:47,9/29/19,12:00,9/29/19,14:00,76528,80107,MTRSBA,private,attended,true,,degree plan,,Computer Lab Bldg 11,60
5d90b77b58a6710af8859786,1297,9/29/19,13:54,10/4/19,13:00,10/4/19,15:00,70149,75983,EGR2302,private,attended,true,,Chapter 3 and 4,Ilham Kissani,CLE 101 Bldg 7,60
5d90b7d658a6710af8859787,1298,9/29/19,13:55,9/30/19,15:00,9/30/19,17:00,76557,81877,MTH1305,private,canceled,false,,Differentiation ,Nabil Rhiati,CLE 101 Bldg 7,60
5d90b83358a6710af8859788,1299,9/29/19,13:57,10/3/19,13:00,10/3/19,15:00,77073,83112,MTH1311,private,attended,true,,Différentiation,N/A,CLE 101 Bldg 7,60
5d90bf514be5840dd444dcd6,1300,9/29/19,14:27,10/1/19,10:00,10/1/19,12:00,71649,81925,Writing101,private,canceled,false,,English Composition Essay,Nancy Hottel,WCenter 115 Bldg 7,60
5d90bfd44be5840dd444dcd7,1301,9/29/19,14:29,10/2/19,10:00,10/2/19,12:00,76319,76453,EGR1201,private,attended,true,,Oral Pitch,Yassine Salih-Alj,CLE 101 Bldg 7,60
5d90c0ed4be5840dd444dcd8,1302,9/29/19,14:34,10/2/19,16:00,10/2/19,18:00,75450,70773,FIN3301,private,attended,true,,Chapter 1,Hamidi Alaoui,CLE 101 Bldg 7,60
5d90c50758a6710af88597b6,1303,9/29/19,14:51,9/30/19,20:00,9/30/19,22:00,76055,82307,MTH1311,private,attended,true,,Review,,CLE 101 Bldg 7,60
5d90c54b58a6710af88597b7,1304,9/29/19,14:52,10/1/19,17:00,10/1/19,19:00,76055,82307,MTH1311,private,attended,true,,Review,,CLE 101 Bldg 7,60
5d90c56558a6710af88597b8,1305,9/29/19,14:53,9/29/19,18:00,9/29/19,20:00,76055,82307,MTH1311,private,attended,true,,Review,,CLE 101 Bldg 7,60
5d90c5cc58a6710af88597b9,1306,9/29/19,14:55,10/2/19,17:30,10/2/19,19:30,76319,83377,MTH1311,private,attended,true,,"concavity and second derivative , limits at infinity .",Fouad Chaatit,CLE 101 Bldg 7,60
5d90c5f858a6710af88597ba,1307,9/29/19,14:55,10/1/19,18:00,10/1/19,20:00,76055,82307,MTH1311,private,attended,true,,General Review,,CLE 101 Bldg 7,60
5d90c6a358a6710af88597bb,1308,9/29/19,14:58,10/3/19,11:00,10/3/19,13:00,76420,80613,MTRSSE,private,attended,true,,Degree Plan,,ALS 04 Lib,60
5d90cd034be5840dd444dcda,1309,9/29/19,15:25,9/30/19,14:00,9/30/19,16:00,78530,70232,GBU2301,private,attended,true,,inferential statistics,Matthew Lehnert,CLE 101 Bldg 7,60
5d90cd9f4be5840dd444dcdb,1310,9/29/19,15:28,9/30/19,14:00,9/30/19,16:00,78566,76577,ECO2302,private,attended,true,,Chapter 2,Andrew Coleman,CLE 101 Bldg 7,60
5d90ce2f4be5840dd444dcdc,1311,9/29/19,15:30,9/30/19,9:00,9/30/19,11:00,75664,76577,ECO2301,private,attended,true,,Chapter 3,Harit Satt,CLE 101 Bldg 7,60
5d90d00958a6710af88597bc,1312,9/29/19,15:38,9/30/19,11:00,9/30/19,13:00,69916,81324,MTH1305,private,attended,true,,Homework correction in chapter 11,Nabil Rhiati,CLE 101 Bldg 7,60
5d90d1384be5840dd444dcdd,1313,9/29/19,15:43,9/30/19,13:00,9/30/19,15:00,70500,83440,MTRSSE,private,attended,true,,Degree plan,,ALS 02 Lib,60
5d90d1a658a6710af88597d4,1314,9/29/19,15:45,10/1/19,18:00,10/1/19,20:00,70500,81356,MTRSSE,private,attended,true,,Degree plan,,ALS 02 Lib,60
5d90d1d158a6710af88597d5,1315,9/29/19,15:46,10/1/19,19:00,10/1/19,21:00,70500,79805,MTRSSE,private,attended,true,,Degree plan,,ALS 02 Lib,60
5d90d2d258a6710af88597d6,1316,9/29/19,15:50,9/29/19,16:00,9/29/19,18:00,73793,81120,MTRSSE,private group,attended,true,,Degree plan,,ALS 09 Lib,60
5d90d6c74be5840dd444dcde,1317,9/29/19,16:07,10/1/19,17:00,10/1/19,19:00,75934,81534,MTRSBA,private,attended,true,,degree plan,,ALS 01 Lib,60
5d90d7a058a6710af88597d7,1318,9/29/19,16:11,10/1/19,9:00,10/1/19,11:00,71649,80580,Writing101,private,attended,true,,review a narrative essay,Monica Festa,WCenter 115 Bldg 7,60
5d90d99e58a6710af88597d8,1319,9/29/19,16:19,9/30/19,14:00,9/30/19,16:00,75450,77560,ACC2301,private,attended,true,,1st chapter,Rhizlane Hammoud,CLE 101 Bldg 7,60
5d90e10558a6710af88597d9,1320,9/29/19,16:51,10/4/19,12:00,10/4/19,14:00,76420,79865,MTRSSE,private,canceled,false,,Degree Plan,N/A,CLE 101 Bldg 7,60
5d90e60f4be5840dd444dced,1321,9/29/19,17:12,10/2/19,14:00,10/2/19,18:00,67058,81187,MTH1311,private,canceled,false,,Exam Preparation,,CLE 101 Bldg 7,180
5d90e68558a6710af88597db,1322,9/29/19,17:14,10/2/19,14:00,10/2/19,18:00,67058,81187,MTH1311,private,attended,true,,Exam Preparation - Mock Exam + Solution,,CLE 101 Bldg 7,180
5d90e6f44be5840dd444dcee,1323,9/29/19,17:16,9/30/19,10:00,9/30/19,12:00,67058,,MTH1311,preptime,attended,false,,Preparation of a mock exam,,CLE 101 Bldg 7,60
5d90e8ee4be5840dd444dcef,1324,9/29/19,17:25,9/30/19,16:00,9/30/19,18:00,76465,76653,ACC2302,private,attended,true,,chapters 1/2/14,Anas Tahri,CLE 101 Bldg 7,60
5d90eab658a6710af88597dc,1325,9/29/19,17:32,10/1/19,11:00,10/1/19,13:00,76465,76653,ACC2302,private,attended,true,,chapters 1/2/14,Anas Tahri,CLE 101 Bldg 7,60
5d90ed1558a6710af88597dd,1326,9/29/19,17:42,10/1/19,18:00,10/1/19,20:00,75934,80124,MTRSBA,private,canceled,false,,degree plan,,ALS 01 Lib,60
5d90f48258a6710af88597de,1327,9/29/19,18:14,9/30/19,19:00,9/30/19,21:00,75450,73164,FIN3301,private,attended,true,,Annuities,Hamidi Alaoui,CLE 101 Bldg 7,60
5d90f4e74be5840dd444dcf0,1328,9/29/19,18:16,9/29/19,18:30,9/29/19,20:30,77379,80339,MTRSBA,private,attended,true,,Degree plan (I don’t have a computer),,Computer Lab Bldg 7,60
5d90f7d258a6710af88597df,1329,9/29/19,18:28,9/29/19,18:00,9/29/19,20:00,75934,82004,MTRSBA,private,canceled,false,,midterm and CIP,,ALS 01 Lib,60
5d90f95c58a6710af88597e0,1330,9/29/19,18:35,9/30/19,13:00,9/30/19,15:00,78566,74945,ACC2301,private,attended,true,,chapter 1,Rhizlane Hammoud,CLE 101 Bldg 7,60
5d90fdb258a6710af88597e1,1331,9/29/19,18:53,9/30/19,12:00,9/30/19,14:00,76803,83695,MTRSSE,private,attended,true,,degree plan,,ALS 06 Lib,60
5d90fe044be5840dd444dcf1,1332,9/29/19,18:55,9/30/19,14:00,9/30/19,17:00,76803,11111,MTRSSE,private,attended,true,,degree plan,,ALS 06 Lib,120
5d90fe8358a6710af88597e2,1333,9/29/19,18:57,10/1/19,15:00,10/1/19,17:00,76803,82723,MTRSSE,private,attended,true,,degree plan,,ALS 06 Lib,60
5d90feac4be5840dd444dcf2,1334,9/29/19,18:57,10/1/19,16:00,10/1/19,18:00,76803,82703,MTRSSE,private,attended,true,,degree plan,,ALS 06 Lib,60
5d91012858a6710af88597ea,1335,9/29/19,19:08,10/1/19,10:00,10/1/19,12:00,76803,80998,MTRSSE,private,attended,true,,degree plan,,ALS 06 Lib,60
5d9103b44be5840dd444dcf3,1336,9/29/19,19:19,10/4/19,10:00,10/4/19,12:00,72883,80279,MTRSSE,private,confirmed,false,,Mentoring,N/A,ALS 06 Lib,60
5d91044758a6710af88597eb,1337,9/29/19,19:21,10/1/19,15:00,10/1/19,17:00,72883,83573,MTRSSE,private,attended,true,,0000,Saleh Haskouri,ALS 07 Lib,60
5d9107094be5840dd444dcf4,1338,9/29/19,19:33,9/30/19,18:00,9/30/19,20:00,72883,80447,MTRSSE,private group,attended,true,,Mentoring session ,N/A,Computer Lab Bldg 7,60
5d9108544be5840dd444dcf5,1339,9/29/19,19:39,9/30/19,10:00,9/30/19,12:00,78530,,GBU2301,preptime,attended,false,,inferential statistics,,CLE 101 Bldg 7,60
5d91088e58a6710af88597ee,1340,9/29/19,19:39,10/1/19,18:00,10/1/19,20:00,75934,82004,MTRSBA,private,attended,true,,midterms +CIP,,ALS 01 Lib,60
5d9109ae58a6710af88597ef,1341,9/29/19,19:44,9/30/19,12:00,9/30/19,14:00,78566,76663,ACC2301,private,attended,true,,Chapter 2,Harit Satt,CLE 101 Bldg 7,60
5d9109af58a6710af88597f0,1342,9/29/19,19:44,9/30/19,11:00,9/30/19,13:00,75934,80124,MTRSBA,private,attended,true,,degree plan,,ALS 02 Lib,60
5d91115758a6710af88597ff,1343,9/29/19,20:17,9/30/19,11:00,9/30/19,13:00,78566,,ECO2302,preptime,attended,false,,Economics fluctuations,,CLE 101 Bldg 7,60
5d91164658a6710af8859800,1344,9/29/19,20:38,10/1/19,15:00,10/1/19,17:00,69916,82487,MTH1305,private,attended,true,,derivatives,Nabil Rhiati,CLE 101 Bldg 7,60
5d9116ad4be5840dd444dcf6,1345,9/29/19,20:40,10/5/19,13:00,10/5/19,16:00,67058,73097,EGR2301,private,attended,true,,Chapter 3,,CLE 101 Bldg 7,120
5d911a364be5840dd444dcf9,1346,9/29/19,20:55,9/30/19,12:00,9/30/19,14:00,66927,80021,MTRSSE,private group,attended,true,,Midterms & CIP,,ALS 03 Lib,60
5d911a624be5840dd444dcfa,1347,9/29/19,20:56,9/30/19,11:00,9/30/19,13:00,66927,82628,MTRSSE,private group,attended,true,,Midterms & CIP,,ALS 03 Lib,60
5d91291558a6710af8859801,1348,9/29/19,21:58,10/1/19,16:00,10/1/19,18:00,77325,79983,MTH1305,private,attended,true,,continuity,Veronique Van Lierde,CLE 101 Bldg 7,60
5d91295758a6710af8859802,1349,9/29/19,21:59,10/2/19,12:00,10/2/19,14:00,71649,79983,Writing101,private,canceled,false,,A paper for my emglish composition class,Peter Borkowski,WCenter 115 Bldg 7,60
5d91372558a6710af8859803,1350,9/29/19,22:58,10/1/19,12:00,10/1/19,14:00,77073,80068,MTH1311,private,attended,true,,Differentiations ,Nabil Rhiati,CLE 101 Bldg 7,60
5d91372b58a6710af8859804,1351,9/29/19,22:58,10/1/19,13:30,10/1/19,15:30,76803,81342,MTRSSE,private,canceled,false,,degree plan,,ALS 06 Lib,60
5d91375058a6710af8859805,1352,9/29/19,22:59,10/1/19,14:30,10/1/19,16:30,76803,80025,MTRSSE,private,canceled,false,,degree plan,,ALS 06 Lib,60
5d9137a74be5840dd444dcfb,1353,9/30/19,-1:00,10/2/19,17:00,10/2/19,19:00,74283,80068,MTH1311,private,canceled,false,,Differentiation,Nabil Rhiati,CLE 101 Bldg 7,60
5d9137ad58a6710af8859806,1354,9/30/19,-1:01,10/2/19,16:00,10/2/19,18:00,78566,79513,ECO2301,private group,attended,true,,Micro,Martin Konou,CLE 101 Bldg 7,60
5d9138bb4be5840dd444dcfc,1355,9/30/19,-1:05,9/30/19,19:00,9/30/19,21:00,67832,82986,MTRSHSS,private,attended,true,,the degree plan ,,ALS 09 Lib,60
5d9138fe58a6710af8859807,1356,9/30/19,-1:06,9/30/19,17:00,9/30/19,19:00,67832,70817,MTRSHSS,private,attended,true,,the degree plan ,,CLE 101 Bldg 7,60
5d913fae58a6710af8859808,1357,9/30/19,-1:35,10/4/19,14:00,10/4/19,16:00,70149,76566,EGR2302,private group,attended,true,,Chapter3,Ilham Kissani,CLE 101 Bldg 7,60
5d91402058a6710af8859809,1358,9/30/19,-1:37,10/1/19,9:00,10/1/19,11:00,77539,76566,ACC2301,private group,attended,true,,Review chapter3,Harit Satt,CLE 101 Bldg 7,60
5d91404658a6710af885980a,1359,9/30/19,-1:37,10/1/19,10:00,10/1/19,12:00,77539,76671,ACC2301,private group,attended,true,,Chp 3,Harit Satt,CLE 101 Bldg 7,60
5d9141a758a6710af885980b,1360,9/30/19,-1:43,10/5/19,13:00,10/5/19,15:00,67058,76671,EGR2302,private group,canceled,false,,Chp 3,Ilham Kissani,CLE 101 Bldg 7,60
5d91432f58a6710af885980c,1361,9/30/19,-1:50,10/5/19,14:00,10/5/19,16:00,67058,77532,EGR2302,private group,canceled,false,,Chapter 3,Ilham Kissani,CLE 101 Bldg 7,60
5d914aa94be5840dd444dcfd,1362,9/30/19,0:22,10/3/19,17:00,10/3/19,19:00,76304,81371,MTH1311,private,attended,true,,Calculus 1,Fouad Chaatit,CLE 101 Bldg 7,60
5d91963657a7a914bc29143b,1363,9/30/19,5:44,10/1/19,16:00,10/1/19,18:00,78356,83072,CSC1401,private,attended,true,,Program design in C ,Hanaa Talei,CLE 101 Bldg 7,60
5d91ab9257a7a914bc29143c,1364,9/30/19,7:15,10/1/19,10:00,10/1/19,12:00,76420,81539,MTRSSE,private,canceled,false,,Degree plan ,Ahmed Khallaayoun,CLE 101 Bldg 7,60
5d91b0b557a7a914bc29143d,1365,9/30/19,7:37,10/1/19,17:00,10/1/19,19:00,76304,78977,EGR1210,private,attended,true,,matlab,Rachid Lghoul,CLE 101 Bldg 7,60
5d91b12e57a7a914bc29143e,1366,9/30/19,7:39,9/30/19,10:00,9/30/19,12:00,66927,81231,MTRSSE,private,attended,true,,Midterms & CIP,,ALS 03 Lib,60
5d91b1ae57a7a914bc29143f,1367,9/30/19,7:41,10/1/19,10:00,10/1/19,12:00,76269,81120,Writing101,private,attended,true,,Write an essay about an event that impacted your life ,Naceur Amakhmakh,CLE 101 Bldg 7,60
5d91bb0157a7a914bc291440,1368,9/30/19,8:21,9/30/19,19:00,9/30/19,21:00,72883,80305,MTRSSE,private,attended,true,,Mentoring Session,,Computer Lab Bldg 7,60
